ProjectCode,ProjectTitle,ActionTypeDescription,ActionType,CallYear,PIC,Accreditation Type,NameInLatinCharacterSet,OrganisationType,City,CountryRegionDescription,DurationInMonths,ProjectStartDate,ProjectEndDate,Initial awarded grant(IAG),Topic Code,Topic Name,Horizontal Priority Name
2021-1-FI01-KA121-SCH-000004530,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2021,E10175137,,Vasa övningsskola,School/Institute/Educational centre – General education (secondary level),Vaasa,Pohjanmaa,15,09.01.21,11/30/2022,"65 507,00 €",#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA121-SCH-000003542,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2021,E10198344,,Kiviniityn koulu,School/Institute/Educational centre – General education (basic education),Kokkola,Keski-Pohjanmaa,15,09.01.21,11/30/2022,"16 252,00 €",#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA121-ADU-000021544,,Accredited projects for mobility of learners and staff in adult education ,KA121-ADU,2021,E10003617,,Valo-valmennusyhdistys ry,Non-governmental organisation/association,Tampere,Pirkanmaa,15,09.01.21,11/30/2022,"27 457,00 €",#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA121-ADU-000010149,,Accredited projects for mobility of learners and staff in adult education ,KA121-ADU,2021,E10139100,,Kansanvalistusseura sr,Foundation,Helsinki,Helsinki-Uusimaa,15,09.01.21,11/30/2022,"48 926,00 €",#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA121-ADU-000009990,,Accredited projects for mobility of learners and staff in adult education ,KA121-ADU,2021,E10195417,,Sastamalan kaupunki,Local Public body,Sastamala,Pirkanmaa,15,09.01.21,11/30/2022,"48 719,00 €",#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA121-ADU-000009404,,Accredited projects for mobility of learners and staff in adult education ,KA121-ADU,2021,E10193442,,Tekniikan museon säätiö,Foundation,Helsinki,Helsinki-Uusimaa,15,09.01.21,11/30/2022,"13 070,00 €",#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA121-ADU-000006711,,Accredited projects for mobility of learners and staff in adult education ,KA121-ADU,2021,E10197748,,Axxell Utbildning AB,School/Institute/Educational centre - Adult education,Raasepori,Helsinki-Uusimaa,15,09.01.21,11/30/2022,"22 956,00 €",#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA121-ADU-000006152,,Accredited projects for mobility of learners and staff in adult education ,KA121-ADU,2021,E10151409,,Live-säätiö sr,Foundation,Espoo,Helsinki-Uusimaa,15,09.01.21,11/30/2022,"24 763,00 €",#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA121-ADU-000005541,,Accredited projects for mobility of learners and staff in adult education ,KA121-ADU,2021,E10103290,,Kehitysvammaisten palvelusäätiö,Foundation,Tampere,Pirkanmaa,15,09.01.21,11/30/2022,"16 136,00 €",#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA121-ADU-000005372,,Accredited projects for mobility of learners and staff in adult education ,KA121-ADU,2021,E10075478,,Iisalmen kaupunki,Local Public body,Iisalmi,Pohjois-Savo,15,09.01.21,11/30/2022,"10 192,00 €",#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-VET-000045918,,Erasmus accreditation in vocational education and training,KA120-VET,2021,E10050402,Accreditation for an individual organisation,Tanhuvaaran Säätiö,,Savonlinna,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-VET-000045177,,Erasmus accreditation in vocational education and training,KA120-VET,2021,E10087929,Accreditation for an individual organisation,Lounais-Hämeen koulutuskuntayhtymä,,Forssa,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-VET-000045115,,Erasmus accreditation in vocational education and training,KA120-VET,2021,E10119686,Accreditation for an individual organisation,Kiipulasäätiö,,Turenki,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-VET-000043179,,Erasmus accreditation in vocational education and training,KA120-VET,2021,E10153135,Accreditation for an individual organisation,Salon seudun koulutuskuntayhtymä,,Salo,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-VET-000043138,,Erasmus accreditation in vocational education and training,KA120-VET,2021,E10072417,Accreditation for an individual organisation,Kuopion konservatorio,,Kuopio,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-VET-000042866,,Erasmus accreditation in vocational education and training,KA120-VET,2021,E10100657,Accreditation for an individual organisation,VALTAKUNNALLINEN VALMENNUS- JA LIIKUNTAKESKUS OY,,NASTOLA,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-VET-000042369,,Erasmus accreditation in vocational education and training,KA120-VET,2021,E10141350,Accreditation for an individual organisation,Careeria Oy,,Porvoo,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-VET-000042331,,Erasmus accreditation in vocational education and training,KA120-VET,2021,E10119572,Accreditation for an individual organisation,Tampereen Musiikkiopiston Säätiö sr,,Tampere,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-VET-000042307,,Erasmus accreditation in vocational education and training,KA120-VET,2021,E10216652,Accreditation for an individual organisation,Ålands landskapsregering,,Mariehamn,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000047659,,Erasmus accreditation in school education,KA120-SCH,2021,E10168603,Accreditation for an individual organisation,"Kauhajoen lukio, Kauhajoen kaupunki",,Kauhajoki,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000047278,,Erasmus accreditation in school education,KA120-SCH,2021,E10283452,Accreditation for an individual organisation,Jaalan koulu,,Jaala,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000047241,,Erasmus accreditation in school education,KA120-SCH,2021,E10147688,Accreditation for an individual organisation,Kasavuoren koulu,,Kauniainen,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000047086,,Erasmus accreditation in school education,KA120-SCH,2021,E10090001,Accreditation for a mobility consortium coordinator,Koulutuskuntayhtymä Tavastia,,Hämeenlinna,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000046413,,Erasmus accreditation in school education,KA120-SCH,2021,E10160651,Accreditation for an individual organisation,Äänekosken lukio,,Äänekoski,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000045372,,Erasmus accreditation in school education,KA120-SCH,2021,E10087339,Accreditation for an individual organisation,Kesämäen koulu,,Lappeenranta,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000045250,,Erasmus accreditation in school education,KA120-SCH,2021,E10043265,Accreditation for an individual organisation,Utajärven lukio,,Utajärvi,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000045097,,Erasmus accreditation in school education,KA120-SCH,2021,E10175009,Accreditation for an individual organisation,Lappeenrannan Lyseon lukio,,Lappeenranta,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000044490,,Erasmus accreditation in school education,KA120-SCH,2021,E10132033,Accreditation for an individual organisation,Pargas stad,,Pargas,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000044393,,Erasmus accreditation in school education,KA120-SCH,2021,E10134573,Accreditation for an individual organisation,Järvenpään lukio / Järvenpään kaupunki,,Järvenpää,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000044244,,Erasmus accreditation in school education,KA120-SCH,2021,E10069954,Accreditation for an individual organisation,Tikkakosken yhtenäiskoulu,,Tikkakoski,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000044240,,Erasmus accreditation in school education,KA120-SCH,2021,E10091624,Accreditation for an individual organisation,"Pateniemen koulu, Oulun kaupunki",,Oulun kaupunki,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000044086,,Erasmus accreditation in school education,KA120-SCH,2021,E10030262,Accreditation for an individual organisation,Alppilan lukio,,Helsinki,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000044079,,Erasmus accreditation in school education,KA120-SCH,2021,E10166266,Accreditation for an individual organisation,Helsingin yhteislyseo,,Helsinki,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000043978,,Erasmus accreditation in school education,KA120-SCH,2021,E10161326,Accreditation for an individual organisation,"Ylitornion yhteiskoulun lukio, Ylitornion Yhteiskoulun Kannatusosakeyhtiö",,Ylitornio,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000043958,,Erasmus accreditation in school education,KA120-SCH,2021,E10188028,Accreditation for a mobility consortium coordinator,VIRTAIN KAUPUNKI,,VIRRAT,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000043648,,Erasmus accreditation in school education,KA120-SCH,2021,E10009471,Accreditation for an individual organisation,Harjunrinteen koulu,,Riihimäki,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000043581,,Erasmus accreditation in school education,KA120-SCH,2021,E10173771,Accreditation for an individual organisation,Lukkarin koulu,,Nurmijärvi,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000043475,,Erasmus accreditation in school education,KA120-SCH,2021,E10201014,Accreditation for a mobility consortium coordinator,Lemin koulukeskus,,Lemi,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000043319,,Erasmus accreditation in school education,KA120-SCH,2021,E10076247,Accreditation for a mobility consortium coordinator,Varppeen koulu,,Laitila,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000043249,,Erasmus accreditation in school education,KA120-SCH,2021,E10151800,Accreditation for an individual organisation,Keravanjoen koulu,,Kerava,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000043188,,Erasmus accreditation in school education,KA120-SCH,2021,E10119657,Accreditation for a mobility consortium coordinator,Saarijärven Lukio Saarijärven kaupunki,,Saarijärvi,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000043110,,Erasmus accreditation in school education,KA120-SCH,2021,E10188503,Accreditation for an individual organisation,Oulunlahden koulu,,Oulu,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000043106,,Erasmus accreditation in school education,KA120-SCH,2021,E10249280,Accreditation for an individual organisation,Taavetin koulu,,Taavetti,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000043105,,Erasmus accreditation in school education,KA120-SCH,2021,E10111254,Accreditation for an individual organisation,Haukilahden koulu,,Espoo,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000043095,,Erasmus accreditation in school education,KA120-SCH,2021,E10116025,Accreditation for an individual organisation,Kaitaan lukio,,Espoo,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000043074,,Erasmus accreditation in school education,KA120-SCH,2021,E10130905,Accreditation for an individual organisation,Niittykummun koulu,,Espoo,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000043034,,Erasmus accreditation in school education,KA120-SCH,2021,E10161463,Accreditation for an individual organisation,Etelä-Tapiolan lukio,,Espoo,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000042990,,Erasmus accreditation in school education,KA120-SCH,2021,E10117894,Accreditation for an individual organisation,Riihimaen lukio ja aikuislukio,,Riihimäki,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000042976,,Erasmus accreditation in school education,KA120-SCH,2021,E10151209,Accreditation for an individual organisation,Joroisten lukio,,Joroinen,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000042952,,Erasmus accreditation in school education,KA120-SCH,2021,E10189750,Accreditation for an individual organisation,Maunulan yhteiskoulu ja Helsingin matematiikkalukio / Viipurin Reaalikoulu Oy,,Helsinki,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000042946,,Erasmus accreditation in school education,KA120-SCH,2021,E10161198,Accreditation for an individual organisation,Suininlahden Koulu,,Toivala,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000042940,,Erasmus accreditation in school education,KA120-SCH,2021,E10089491,Accreditation for a mobility consortium coordinator,Kuopion klassillinen lukio,,KUOPIO,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000042922,,Erasmus accreditation in school education,KA120-SCH,2021,E10076611,Accreditation for an individual organisation,Apollon Yhteiskoulun kannatusyhdistys ry,,Helsinki,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000042873,,Erasmus accreditation in school education,KA120-SCH,2021,E10281827,Accreditation for an individual organisation,Parkanon lukio,,Parkano,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000042861,,Erasmus accreditation in school education,KA120-SCH,2021,E10110771,Accreditation for an individual organisation,Kirkonkylän koulu,,Laihia,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000042762,,Erasmus accreditation in school education,KA120-SCH,2021,E10115508,Accreditation for an individual organisation,Luvian yhtenäiskoulu,,Eurajoki,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000042730,,Erasmus accreditation in school education,KA120-SCH,2021,E10142216,Accreditation for an individual organisation,Jokelan koulu,,Palokka,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000042641,,Erasmus accreditation in school education,KA120-SCH,2021,E10084998,Accreditation for an individual organisation,Kauniaisten lukio / Kauniaisten kaupunki,,Kauniainen,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000042640,,Erasmus accreditation in school education,KA120-SCH,2021,E10119312,Accreditation for an individual organisation,Pirtin koulu,,Kuopio,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000042477,,Erasmus accreditation in school education,KA120-SCH,2021,E10137882,Accreditation for an individual organisation,Karakallion koulu,,Espoon kaupunki,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000042469,,Erasmus accreditation in school education,KA120-SCH,2021,E10111439,Accreditation for an individual organisation,Hatanpään lukio,,Tampere,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000042457,,Erasmus accreditation in school education,KA120-SCH,2021,E10124963,Accreditation for an individual organisation,Petäjäveden yläaste,,Petäjävesi,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000042440,,Erasmus accreditation in school education,KA120-SCH,2021,E10073669,Accreditation for an individual organisation,Leppävirran lukio,,Leppävirta,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000042422,,Erasmus accreditation in school education,KA120-SCH,2021,E10221876,Accreditation for an individual organisation,Orimattilan yhteiskoulu,,Orimattila,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000042365,,Erasmus accreditation in school education,KA120-SCH,2021,E10279059,Accreditation for an individual organisation,Loimaan seudun musiikkiopisto,,Loimaa,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000042342,,Erasmus accreditation in school education,KA120-SCH,2021,E10136946,Accreditation for an individual organisation,Uudenkaupungin Yhtenäiskoulu,,Uusikaupunki,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000042285,,Erasmus accreditation in school education,KA120-SCH,2021,E10183116,Accreditation for an individual organisation,Herttoniemen yhteiskoulu,,Helsinki,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000041391,,Erasmus accreditation in school education,KA120-SCH,2021,E10135596,Accreditation for an individual organisation,Nousiaisten lukio,,Nousiainen,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-SCH-000041359,,Erasmus accreditation in school education,KA120-SCH,2021,E10116555,Accreditation for an individual organisation,Liedon lukio,,Lieto,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-ADU-000046670,,Erasmus accreditation in adult education,KA120-ADU,2021,E10168558,Accreditation for an individual organisation,Spring House Oy,,Helsinki,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-ADU-000045516,,Erasmus accreditation in adult education,KA120-ADU,2021,E10108147,Accreditation for an individual organisation,LOIMAA EVANKELINEN KANSAOPISTO,,LOIMAA,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-ADU-000044024,,Erasmus accreditation in adult education,KA120-ADU,2021,E10084565,Accreditation for an individual organisation,ESPOON SEUDUN KOULUTUSKUNTAYHTYMA OMNIA,,ESPOON KAUPUNKI,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-ADU-000042998,,Erasmus accreditation in adult education,KA120-ADU,2021,E10212878,Accreditation for an individual organisation,KUOPION KAUPUNKI,,KUOPIO,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-ADU-000042798,,Erasmus accreditation in adult education,KA120-ADU,2021,E10281317,Accreditation for an individual organisation,Sotungin etälukio,,Vantaa,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
2021-1-FI01-KA120-ADU-000042471,,Erasmus accreditation in adult education,KA120-ADU,2021,E10216652,Accreditation for an individual organisation,Ålands landskapsregering,,Mariehamn,,,,,,#PUUTTUU,#PUUTTUU,#PUUTTUU
